vol_requests,title,summary,category_desc,org_title,locality,recurrence_type,start_date_date,end_date_date,Latitude,Longitude,images
5,Design Education Volunteer Opportunities,"Volunteering at the Center for Architecture Foundation is a great way to contribute to the community, learn new skills, and have fun! We have volunteer opportunities to suit every interest.",Strengthening Communities,Center for Architecture Foundation,"536 LaGuardia Place
  New York, NY 10012",ongoing,January 6 2011,January 6 2012,40.72858,-73.9985,387.jpg
5,Cents Ability Classroom Set-up,Help us set up a new training classroom to teach young adults personal finance!,Strengthening Communities,"Cents Ability, Inc.","37 Avenue
  New York, NY 10009",onetime,January 22 2011,January 22 2011,40.72665,-73.9791,388.jpg
1,Volunteer Assistant for Artist,The Chelsea Art Museum would like to get a volunteer assistant to work with an artist.,Strengthening Communities,Chelsea Art Museum,"556 22nd Street
  New York, NY 10011",ongoing,July 11 2011,September 30 2011,40.89767,-74.8523,389.jpg
1,Volunteer Coordinator,"Works with the co-producers and Front of House Manager to recruit, screen and organize volunteers for an array of opportunities with one of NYC's leading small opera companies.",Strengthening Communities,Chelsea Opera,"277 New
  York, NY 10113-0277",ongoing,March 21 2011,March 20 2012,40.74124,-73.9983,390.jpg
100,CDSC's 3rd Annual Starving Artist Art Show,"A free family friendly event, featuring local art, live entertainment and free art classes for the entire family.",Strengthening Communities,Child Development Support Corp,"352 358 Classon Avenue
  Brooklyn, NY 11238",ongoing,January 21 2011,January 23 2011,40.67886,-73.9638,391.jpg
30,Volunteer at CMA's Annual Family Benefit,"Volunteers needed for our exciting Family Benefit at Webster Hall, May 22, 2011!",Strengthening Communities,Children's Museum Of The Arts,"182 Lafayette Street
  New York, NY 10013",onetime,May 22 2011,May 22 2011,40.72064,-73.9986,392.jpg
6,Young Professionals Committee 2nd Annual Summer Benefit,Several volunteers are needed for an upcoming cocktail party benefiting the Children's Museum of the Arts.,Strengthening Communities,Children's Museum Of The Arts,"182 Lafayette Street
  New York, NY 10013",onetime,August 09 2011,August 09 2011,40.72064,-73.9986,393.jpg
20,Computer Training,Volunteers needed to teach seniors basic computer skills.,Strengthening Communities,Citymeals-on-Wheels,"355 Lexington Ave
  New York, NY 10017",ongoing,September 19 2011,August 21 2012,40.75025,-73.9769,394.jpg
100,Civil Air Patrol America's Best kept secret (Brooklyn),"Civil Air Patrol has three congressionally mandated missions: Emergency Services, Aerospace Education and the Cadet Program.",Strengthening Communities,Civil Air Patrol,"1224 Park Place
  Brooklyn, NY 11213",ongoing,July 20 2011,July 19 2012,40.67271,-73.9369,395.jpg
5,Summer Back to School Bash,Pack backpacks for our Back to School distribution.,Strengthening Communities,"Clothed With Love, Inc.","1207 Hancock Street
  Brooklyn, NY 11221",onetime,August 12 2011,August 12 2011,40.6917,-73.9117,396.jpg
50,Penny Harvest Run For Change!,Common Cents is recruiting volunteers to help with our first Annual Run for Change 5K Run/ Walk.,Strengthening Communities,Common Cents New York,"570 Columbus Avenue
  New York, NY 10024",onetime,April 30 2011,April 30 2011,40.78756,-73.9714,397.jpg
15,Do you Love Books?,Do you Love Working with Books? Help a Brooklyn elementary school sort and organize their books.,Strengthening Communities,Community Service Society/Retired & Senior Volunteer Program (RSVP),"105 22nd Street
  New York, NY 10010",ongoing,February 18 2011,June 18 2011,40.73943,-73.9866,398.jpg
14,Enjoy Outdoor Theater? --55+ Only,Help usher for outdoor performances in Queens.,Strengthening Communities,Community Service Society/Retired & Senior Volunteer Program (RSVP),"105 22nd Street
  New York, NY 10010",ongoing,April 28 2011,August 27 2012,40.73943,-73.9866,399.jpg
15,Do You Enjoy Working on a Computer? --55+ Only,Do you want to help a public television station make sure itâ€™s revenue comes through? Become an accounting volunteer and help enter data and update their database.,Strengthening Communities,Community Service Society/Retired & Senior Volunteer Program (RSVP),"105 22nd Street
  New York, NY 10010",ongoing,January 25 2011,July 25 2011,40.73943,-73.9866,400.jpg
25,"Mentors, Register to Attend A Breakfast Orientation January 24, 2011",Attend a Breakfast Orientation to learn more about rewarding opportunities to mentor youth ages 6 to 18. You must be age 55+ and become a member of the Retired & Senior Volunteer Program (RSVP).,Strengthening Communities,Community Service Society/Retired & Senior Volunteer Program (RSVP),"105 22nd St
  New York, NY 10010",ongoing,January 04 2011,January 24 2011,40.73943,-73.9866,401.jpg
10,Have A Penchant For All Things Vintage? Volunteer with a Thriftshop --55+ Only,"Sales Associate, Sorting Clothing, Inventory; volunteers needed in all of their stores throughout Manhattan and in Brooklyn.",Strengthening Communities,Community Service Society/Retired & Senior Volunteer Program (RSVP),"105 22nd Street
  New York, NY 10010",ongoing,April 28 2011,August 28 2011,40.73943,-73.9866,402.jpg
30,Volunteer as a Public Benefit Counselor (ACES) - 55+ Only,"Help Families and Individuals Get Back on Their Feet The Advocacy, Counseling and Entitlement Services (ACES) Project of the Community Service Society is seeking individuals age 55+ to serve as volunteer public benefit counselors dedicated to helping financially disadvantaged people.",Strengthening Communities,Community Service Society/Retired & Senior Volunteer Program (RSVP),"105 22nd Street
  New York, NY 10010",ongoing,July 20 2011,September 30 2011,40.73943,-73.9866,403.jpg
15,Volunteer at the Police Museum--55+ Only,Help preserve the history of one of the oldest and largest police establishments in the world. Become a docent and share the wonderful stories of the New York City Police Department.,Strengthening Communities,Community Service Society/Retired & Senior Volunteer Program (RSVP),"105 22nd Street
  New York, NY 10010",ongoing,March 7 2011,August 6 2011,40.73943,-73.9866,404.jpg
5,Help Run A Museum Store,"If you love the museum enviorment and are availible on Wednesday or Friday afternoons ,Thursday or Friday mornings? Consider helping a local museum staff its shop.",Strengthening Communities,Community Service Society/Retired & Senior Volunteer Program (RSVP),"105 22nd Street
  New York, NY 10010",ongoing,April 8 2011,August 7 2011,40.73943,-73.9866,405.jpg
5,This Unique Museum Will Be A Big Adventure! --55+ Only,This NYC cultural institution is looking for art enthusiasts who are social and would love greeting and meeting others. Being bilingual in Spanish and English is a plus.,Strengthening Communities,Community Service Society/Retired & Senior Volunteer Program (RSVP),"105 22nd Street
  New York, NY 10010",ongoing,March 17 2011,June 16 2011,40.73943,-73.9866,406.jpg
200,2011 Concern Spring Run in Central Park!,"Concernâ€™s annual Spring Run needs volunteers! Looking for groups & individuals! Concern Worldwide US, an international humanitarian agency committed to fighting extreme poverty around the world, needs over 100 volunteers to help spread the word and join us for a great day out in Central Park!",Strengthening Communities,Concern Worldwide US,"355 Lexington Ave
  New York, NY 10017",ongoing,February 4 2011,April 9 2011,40.75025,-73.9769,407.jpg
1,Grant Writer,ACTS Community Development is seeking volunteer/intern to research and write grants.,Strengthening Communities,Coney Island Lighthouse Mission,"2114 Mermaid Ave
  Brooklyn, NY 11224",ongoing,August 24 2011,August 23 2012,40.57624,-73.9882,408.jpg
20,CI Prep Corporate Volunteer Program,Coney Island Prep has a number of opportunities for groups of all sizes that can be tailored to meet the specific needs and interests of corporations.,Strengthening Communities,Coney Island Prep,"501 End Avenue
  Brooklyn, NY 11224",ongoing,September 12 2011,June 30 2012,40.5763,-73.9995,409.jpg
2,Development/Fundraising Assistance,"Ideal volunteer should want to work to prevent domestic, interpersonal and family violence and willing to raise money to make this happen.",Strengthening Communities,"CONNECT, Inc.","20217 New
  York, NY 10001",ongoing,May 15 2011,May 14 2012,40.75026,-73.9969,410.jpg
100,Create cards for 9/11 National Day of Service,Create cards at home for this special event. Mail cards to DOROT by 9/1/11,Strengthening Communities,DOROT,"171 85th Street
  New York, NY 10024",ongoing,June 28 2011,September 01 2011,40.78686,-73.9752,411.jpg
10,Administrative Assistant,"Volunteers help by conducting adminstrative tasks, such as answering phones, conducting data entry and processing mailings.",Strengthening Communities,Dress for Success - Bronx Branch,"2038 Davidson Avenue
  Bronx, NY 10453",ongoing,August 10 2011,January 9 2012,40.85354,-73.9087,412.jpg
